time,stage,Lot,runnum,recipe,recipe_step,ACTUALROTATIONANGLE,ACTUALSTEPDURATION,ETCHBEAMCURRENT,ETCHGASCHANNEL1READBACK,ETCHPBNGASREADBACK,ETCHSOURCEUSAGE,FIXTURETILTANGLE,FLOWCOOLFLOWRATE,FLOWCOOLPRESSURE,IONGAUGEPRESSURE,TTF_FlowCool Pressure Dropped Below Limit,fault_x,fault_labeling_x,TTF_Flowcool Pressure Too High Check Flowcool Pump,fault_y,fault_labeling_y,TTF_Flowcool leak,fault,fault_labeling
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217646,0,0,2590050,0,0,8221128,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217642,0,0,2590046,0,0,8221124,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217638,0,0,2590042,0,0,8221120,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217634,0,0,2590038,0,0,8221116,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217630,0,0,2590034,0,0,8221112,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217626,0,0,2590030,0,0,8221108,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217622,0,0,2590026,0,0,8221104,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217618,0,0,2590022,0,0,8221100,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217614,0,0,2590018,0,0,8221096,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217610,0,0,2590014,0,0,8221092,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217606,0,0,2590010,0,0,8221088,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217602,0,0,2590006,0,0,8221084,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217598,0,0,2590002,0,0,8221080,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217594,0,0,2589998,0,0,8221076,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217590,0,0,2589994,0,0,8221072,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217586,0,0,2589990,0,0,8221068,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217582,0,0,2589986,0,0,8221064,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217578,0,0,2589982,0,0,8221060,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217574,0,0,2589978,0,0,8221056,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217570,0,0,2589974,0,0,8221052,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217566,0,0,2589970,0,0,8221048,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217562,0,0,2589966,0,0,8221044,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217558,0,0,2589962,0,0,8221040,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217554,0,0,2589958,0,0,8221036,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217550,0,0,2589954,0,0,8221032,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217546,0,0,2589950,0,0,8221028,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217542,0,0,2589946,0,0,8221024,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217538,0,0,2589942,0,0,8221020,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217534,0,0,2589938,0,0,8221016,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217530,0,0,2589934,0,0,8221012,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217526,0,0,2589930,0,0,8221008,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217522,0,0,2589926,0,0,8221004,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217518,0,0,2589922,0,0,8221000,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217514,0,0,2589918,0,0,8220996,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217510,0,0,2589914,0,0,8220992,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217506,0,0,2589910,0,0,8220988,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217502,0,0,2589906,0,0,8220984,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217498,0,0,2589902,0,0,8220980,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217494,0,0,2589898,0,0,8220976,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217490,0,0,2589894,0,0,8220972,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217486,0,0,2589890,0,0,8220968,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217482,0,0,2589886,0,0,8220964,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217478,0,0,2589882,0,0,8220960,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217474,0,0,2589878,0,0,8220956,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217470,0,0,2589874,0,0,8220952,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217466,0,0,2589870,0,0,8220948,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217462,0,0,2589866,0,0,8220944,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217458,0,0,2589862,0,0,8220940,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217454,0,0,2589858,0,0,8220936,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217450,0,0,2589854,0,0,8220932,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217446,0,0,2589850,0,0,8220928,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217442,0,0,2589846,0,0,8220924,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217438,0,0,2589842,0,0,8220920,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217434,0,0,2589838,0,0,8220916,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217430,0,0,2589834,0,0,8220912,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217426,0,0,2589830,0,0,8220908,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217422,0,0,2589826,0,0,8220904,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217418,0,0,2589822,0,0,8220900,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217414,0,0,2589818,0,0,8220896,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217410,0,0,2589814,0,0,8220892,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217406,0,0,2589810,0,0,8220888,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217402,0,0,2589806,0,0,8220884,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217398,0,0,2589802,0,0,8220880,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217394,0,0,2589798,0,0,8220876,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217390,0,0,2589794,0,0,8220872,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217386,0,0,2589790,0,0,8220868,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217382,0,0,2589786,0,0,8220864,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217378,0,0,2589782,0,0,8220860,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217374,0,0,2589778,0,0,8220856,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217370,0,0,2589774,0,0,8220852,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217366,0,0,2589770,0,0,8220848,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217362,0,0,2589766,0,0,8220844,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217358,0,0,2589762,0,0,8220840,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217354,0,0,2589758,0,0,8220836,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217350,0,0,2589754,0,0,8220832,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217346,0,0,2589750,0,0,8220828,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217342,0,0,2589746,0,0,8220824,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217338,0,0,2589742,0,0,8220820,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217334,0,0,2589738,0,0,8220816,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217330,0,0,2589734,0,0,8220812,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217326,0,0,2589730,0,0,8220808,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217322,0,0,2589726,0,0,8220804,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217318,0,0,2589722,0,0,8220800,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217314,0,0,2589718,0,0,8220796,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217310,0,0,2589714,0,0,8220792,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217306,0,0,2589710,0,0,8220788,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217302,0,0,2589706,0,0,8220784,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217298,0,0,2589702,0,0,8220780,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217294,0,0,2589698,0,0,8220776,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217290,0,0,2589694,0,0,8220772,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217286,0,0,2589690,0,0,8220768,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217282,0,0,2589686,0,0,8220764,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217278,0,0,2589682,0,0,8220760,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217274,0,0,2589678,0,0,8220756,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217270,0,0,2589674,0,0,8220752,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217266,0,0,2589670,0,0,8220748,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217262,0,0,2589666,0,0,8220744,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217258,0,0,2589662,0,0,8220740,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217254,0,0,2589658,0,0,8220736,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217250,0,0,2589654,0,0,8220732,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217246,0,0,2589650,0,0,8220728,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217242,0,0,2589646,0,0,8220724,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217238,0,0,2589642,0,0,8220720,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217234,0,0,2589638,0,0,8220716,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217230,0,0,2589634,0,0,8220712,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217226,0,0,2589630,0,0,8220708,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217222,0,0,2589626,0,0,8220704,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217218,0,0,2589622,0,0,8220700,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217214,0,0,2589618,0,0,8220696,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217210,0,0,2589614,0,0,8220692,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217206,0,0,2589610,0,0,8220688,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217202,0,0,2589606,0,0,8220684,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217198,0,0,2589602,0,0,8220680,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217194,0,0,2589598,0,0,8220676,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217190,0,0,2589594,0,0,8220672,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217186,0,0,2589590,0,0,8220668,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217182,0,0,2589586,0,0,8220664,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217178,0,0,2589582,0,0,8220660,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217174,0,0,2589578,0,0,8220656,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217170,0,0,2589574,0,0,8220652,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217166,0,0,2589570,0,0,8220648,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217162,0,0,2589566,0,0,8220644,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217158,0,0,2589562,0,0,8220640,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217154,0,0,2589558,0,0,8220636,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217150,0,0,2589554,0,0,8220632,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217146,0,0,2589550,0,0,8220628,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217142,0,0,2589546,0,0,8220624,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8217138,0,0,2589542,0,0,8220620,0,0
